"poisson" "fs" "time" "treatment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "weight_class" "height_class"
"206" "206_fs1" 0.0083 "amont" 0 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs1" 0.0166 "amont" 0.0930268402079066 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs1" 0.0249 "amont" 0.690222454230217 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs1" 0.0332 "amont" 1.1846254845432 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs1" 0.0415 "amont" 1.87776565828427 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs1" 0.0498 "amont" 2.75276335709424 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs1" 0.0581 "amont" 3.45096877526069 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs1" 0.0664 "amont" 4.26588867415557 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs1" 0.0747 "amont" 4.92100863196584 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs1" 0.083 "amont" 5.67825245791873 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs1" 0.0913 "amont" 6.10005662760628 "206.206_fs1" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs2" 0.0083 "amont" 0 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs2" 0.0166 "amont" 0.13328584974769 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs2" 0.0249 "amont" 0.608521167640278 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs2" 0.0332 "amont" 1.21801352231344 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs2" 0.0415 "amont" 2.43051822408607 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs2" 0.0498 "amont" 3.40493211579359 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs2" 0.0581 "amont" 4.57878788491743 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs2" 0.0664 "amont" 5.7379758541811 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs2" 0.0747 "amont" 7.09050188873997 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs2" 0.083 "amont" 8.44621973968076 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs2" 0.0913 "amont" 9.60955260046532 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs2" 0.0996 "amont" 10.9022029550086 "206.206_fs2" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs3" 0.0083 "amont" 0 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs3" 0.0166 "amont" 0.111931878254098 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs3" 0.0249 "amont" 0.489024547583265 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs3" 0.0332 "amont" 1.29407172466618 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs3" 0.0415 "amont" 2.12639132523899 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs3" 0.0498 "amont" 2.83484027511472 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs3" 0.0581 "amont" 3.44380615023657 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs3" 0.0664 "amont" 4.16243423150305 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs3" 0.0747 "amont" 4.91763061804229 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs3" 0.083 "amont" 5.42175712175541 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs3" 0.0913 "amont" 6.34569048796857 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"206" "206_fs3" 0.0996 "amont" 7.2219135114994 "206.206_fs3" "Cauterets" "Cauterets.amont" 1.613 57.339 "18" "1" "léger" "petit"
"207" "207_fs1" 0.0083 "amont" 0 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs1" 0.0166 "amont" 0.32882490673956 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs1" 0.0249 "amont" 0.953010853522999 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs1" 0.0332 "amont" 1.74223584041785 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs1" 0.0415 "amont" 2.275432029207 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs1" 0.0498 "amont" 3.32023221737213 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs1" 0.0581 "amont" 4.01954684151028 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs1" 0.0664 "amont" 4.51837960671121 "207.207_fs1" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs2" 0.0083 "amont" 0 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs2" 0.0166 "amont" 0.48754071132939 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs2" 0.0249 "amont" 1.19782877103272 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs2" 0.0332 "amont" 2.03057032613621 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs2" 0.0415 "amont" 2.69549650139563 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs2" 0.0498 "amont" 3.99309347905366 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs2" 0.0581 "amont" 5.0586337045747 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs2" 0.0664 "amont" 6.09908449345539 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs2" 0.0747 "amont" 6.86857038266575 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs2" 0.083 "amont" 7.79028479170562 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs2" 0.0913 "amont" 8.66657304486611 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs2" 0.0996 "amont" 9.54790403766309 "207.207_fs2" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.0083 "amont" 0 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.0166 "amont" 0.27079294437426 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.0249 "amont" 0.864967337179008 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.0332 "amont" 1.41282813425466 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.0415 "amont" 1.95009229200994 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.0498 "amont" 2.33116790006771 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.0581 "amont" 3.08591507436656 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.0664 "amont" 3.51444592110827 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.0747 "amont" 4.2164590046873 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.083 "amont" 4.76007356051327 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.0913 "amont" 5.18700038928467 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.0996 "amont" 5.56077651460134 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"207" "207_fs3" 0.1079 "amont" 5.87706197682593 "207.207_fs3" "Cauterets" "Cauterets.amont" 4.211 78.432 "18" "1" "moyen-" "moyen-"
"208" "208_fs1" 0.0083 "amont" 0 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs1" 0.0166 "amont" 0.119245693486565 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs1" 0.0249 "amont" 0.637894337395538 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs1" 0.0332 "amont" 1.41857980592241 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs1" 0.0415 "amont" 2.33299765451823 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs1" 0.0498 "amont" 3.30952852591665 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs1" 0.0581 "amont" 3.87492605207999 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs1" 0.0664 "amont" 4.72230678921265 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs1" 0.0747 "amont" 5.5251253010539 "208.208_fs1" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs2" 0.0083 "amont" 0 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs2" 0.0166 "amont" 0.294822003486021 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs2" 0.0249 "amont" 0.759357362583919 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs2" 0.0332 "amont" 1.48780500069524 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs2" 0.0415 "amont" 1.99606451009279 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs2" 0.0498 "amont" 2.61011632336255 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs2" 0.0581 "amont" 3.03488522513618 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs2" 0.0664 "amont" 3.54672171869748 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs2" 0.0747 "amont" 3.92977441199327 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs2" 0.083 "amont" 4.31653962084315 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs2" 0.0913 "amont" 4.74813281675659 "208.208_fs2" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.0083 "amont" 0 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.0166 "amont" 0.560120800002855 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.0249 "amont" 1.35842840265182 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.0332 "amont" 1.96066858841968 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.0415 "amont" 2.8391330434116 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.0498 "amont" 3.61217716831059 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.0581 "amont" 4.35538434846475 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.0664 "amont" 5.06949123397929 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.0747 "amont" 5.81218717135824 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.083 "amont" 6.6089084395899 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.0913 "amont" 7.71040761125003 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.0996 "amont" 8.36425416147114 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.1079 "amont" 9.18041481914312 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.1162 "amont" 9.70816608689153 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"208" "208_fs3" 0.1245 "amont" 10.2019920458641 "208.208_fs3" "Cauterets" "Cauterets.amont" 3.479 73.283 "18.1" "1" "moyen-" "moyen-"
"209" "209_fs1" 0.0083 "amont" 0 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.0166 "amont" 0.175068963396855 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.0249 "amont" 0.761556095644378 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.0332 "amont" 1.40552878099778 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.0415 "amont" 2.06080867523898 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.0498 "amont" 2.4658198153205 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.0581 "amont" 3.69966649877275 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.0664 "amont" 4.53432434727853 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.0747 "amont" 5.39921383025512 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.083 "amont" 5.91966579996454 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.0913 "amont" 7.18308242932462 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.0996 "amont" 7.4502624538032 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.1079 "amont" 7.74126955423276 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.1162 "amont" 8.04036326378985 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.1245 "amont" 8.26703038838139 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.1328 "amont" 8.60683681188019 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.1411 "amont" 8.70227876114064 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs1" 0.1494 "amont" 8.91911636511412 "209.209_fs1" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.0083 "amont" 0 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.0166 "amont" 0.194266650156835 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.0249 "amont" 0.655266588772861 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.0332 "amont" 1.396960575868 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.0415 "amont" 2.14598540316194 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.0498 "amont" 2.90126598295634 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.0581 "amont" 3.68027567105511 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.0664 "amont" 4.42479908817459 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.0747 "amont" 5.1130031854149 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.083 "amont" 5.76043900350315 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.0913 "amont" 6.28652752713951 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.0996 "amont" 6.65470042442897 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"209" "209_fs2" 0.1079 "amont" 7.10242924188652 "209.209_fs2" "Lees Athas" "Lees Athas.amont" 13.26 111.727 "18.2" "1" "lourd" "grand"
"210" "210_fs1" 0.0083 "amont" 0 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs1" 0.0166 "amont" 0.607655597116562 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs1" 0.0249 "amont" 1.56640801202358 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs1" 0.0332 "amont" 2.48155447093237 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs1" 0.0415 "amont" 4.37502189202551 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs1" 0.0498 "amont" 5.36590683737191 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs1" 0.0581 "amont" 6.40714487095413 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs1" 0.0664 "amont" 7.73640919681617 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs1" 0.0747 "amont" 8.64798522500613 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs1" 0.083 "amont" 9.86787753913523 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs1" 0.0913 "amont" 10.9737975873237 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs1" 0.0996 "amont" 11.862416612665 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs1" 0.1079 "amont" 12.7650167361786 "210.210_fs1" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.0083 "amont" 0 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.0166 "amont" 0.0990029791967365 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.0249 "amont" 0.656860942089858 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.0332 "amont" 1.54928340147689 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.0415 "amont" 2.26650335232616 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.0498 "amont" 3.62016279022815 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.0581 "amont" 5.02241403769785 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.0664 "amont" 5.76332670086859 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.0747 "amont" 7.38124064969382 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.083 "amont" 8.92847874802874 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.0913 "amont" 10.4456188572436 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.0996 "amont" 11.7761594480782 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs2" 0.1079 "amont" 13.082378926182 "210.210_fs2" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs3" 0.0083 "amont" 0 "210.210_fs3" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs3" 0.0166 "amont" 0.180628890479871 "210.210_fs3" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs3" 0.0249 "amont" 0.802632776933122 "210.210_fs3" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs3" 0.0332 "amont" 1.52609494515766 "210.210_fs3" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs3" 0.0415 "amont" 2.62957390354829 "210.210_fs3" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs3" 0.0498 "amont" 4.02776179837873 "210.210_fs3" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
"210" "210_fs3" 0.0581 "amont" 4.83554313419675 "210.210_fs3" "Lees Athas" "Lees Athas.amont" 5.192 80.728 "18.3" "1" "moyen-" "moyen-"
