"poisson" "fs" "time" "treatment" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief"
"176" "176_fs2" 74.7 "aval" -0.00469621090573634 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs2" 83 "aval" -0.00481112786626595 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs2" 91.3 "aval" 0.00635922313826388 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs2" 99.6 "aval" -0.00525209888587112 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs2" 107.9 "aval" 0.00101978204081018 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs2" 116.2 "aval" -0.00425032566204128 "176.176_fs2" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs3" 24.9 "aval" 0.00921014601289268 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs3" 33.2 "aval" -0.000210011201803997 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs3" 41.5 "aval" -0.00175420549386498 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs3" 49.8 "aval" 0.00307315609511604 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs3" 58.1 "aval" -0.00141942495031774 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs3" 66.4 "aval" 0.00273687084419581 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs3" 74.7 "aval" -0.00646334594966733 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs3" 83 "aval" 0.000318621402673237 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs3" 91.3 "aval" 0.00158643649343238 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs3" 99.6 "aval" -0.00386500295570617 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs3" 107.9 "aval" 0.000170825160018162 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"176" "176_fs3" 116.2 "aval" 0.0037326710440631 "176.176_fs3" "Lees Athas" "Lees Athas.aval" 8.603 98.595 "18.5" "11-12"
"177" "177_fs1" 24.9 "amont" 0.00408773056790416 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs1" 33.2 "amont" 0.00167254787254016 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs1" 41.5 "amont" 0.0017406758398701 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs1" 49.8 "amont" -0.00410318759709516 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs1" 58.1 "amont" -0.000681597688246479 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs1" 66.4 "amont" 0.000748307480334492 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs1" 74.7 "amont" -0.00199239024302335 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs1" 83 "amont" 9.42557512606724e-05 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs1" 91.3 "amont" -0.00226545210136754 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs1" 99.6 "amont" 5.71189652013553e-06 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs1" 107.9 "amont" -6.50083607034965e-05 "177.177_fs1" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs2" 24.9 "amont" 0.000373545288271026 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs2" 33.2 "amont" 0.004671094743019 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs2" 41.5 "amont" -0.00170433013901476 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs2" 49.8 "amont" 0.000923521611810114 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs2" 58.1 "amont" -0.000204481697472563 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs2" 66.4 "amont" -0.00071879183780773 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs2" 74.7 "amont" 0.000571381709348876 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs2" 83 "amont" 0.000350351874248783 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs2" 91.3 "amont" -0.0019525239288649 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs2" 99.6 "amont" 0.000778761190148874 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs2" 107.9 "amont" -0.00177134942781061 "177.177_fs2" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs3" 24.9 "amont" -0.000915969289146008 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs3" 33.2 "amont" 0.00771585237165638 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs3" 41.5 "amont" 0.00168401081614412 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs3" 49.8 "amont" -0.00810086386508668 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs3" 58.1 "amont" 0.0041142073229187 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs3" 66.4 "amont" -0.00395022319137276 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs3" 74.7 "amont" 0.00180538798405676 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs3" 83 "amont" -0.000223383209180086 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs3" 91.3 "amont" 0.000859184723317819 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs3" 99.6 "amont" -0.00208297920218374 "177.177_fs3" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs4" 24.9 "amont" 0.00712764805304675 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs4" 33.2 "amont" -0.00162236009388757 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs4" 41.5 "amont" 0.00278107035484484 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs4" 49.8 "amont" -0.000686052238268901 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs4" 58.1 "amont" -0.00290552233471069 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs4" 66.4 "amont" -0.000782957816299728 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs4" 74.7 "amont" -0.00197701473115435 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs4" 83 "amont" 0.00185855796905967 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs4" 91.3 "amont" -0.00242631547004818 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"177" "177_fs4" 99.6 "amont" 0.00136806896718297 "177.177_fs4" "Cauterets" "Cauterets.amont" 2.318 65.3 "18.7" "3-4"
"178" "178_fs1" 24.9 "amont" 0.00812744576295126 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 33.2 "amont" -0.000626516606239849 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 41.5 "amont" 0.00549480637871483 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 49.8 "amont" -0.00100590373849607 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 58.1 "amont" 2.80440226796291e-05 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 66.4 "amont" -0.000830732240921585 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 74.7 "amont" 0.00323823353244776 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 83 "amont" -0.00406740596120406 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 91.3 "amont" 0.00180179132597962 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 99.6 "amont" 0.00256961469311923 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 107.9 "amont" -0.00358638287995656 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 116.2 "amont" -0.00276519335614504 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 124.5 "amont" 0.00692670989566293 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs1" 132.8 "amont" -0.0104982534705037 "178.178_fs1" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs2" 24.9 "amont" 0.00502840615838354 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs2" 33.2 "amont" -0.00132990424989385 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs2" 41.5 "amont" 0.00782926092386788 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs2" 49.8 "amont" -0.00427796368442929 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs2" 58.1 "amont" 0.000328091796165423 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs2" 66.4 "amont" 0.000651199589840766 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs2" 74.7 "amont" -0.00100256345611522 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs2" 83 "amont" -0.0015041378801306 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs2" 91.3 "amont" 0.000272422363997237 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"178" "178_fs2" 99.6 "amont" -0.00236548791511065 "178.178_fs2" "Cauterets" "Cauterets.amont" 2.09 60.326 "18.5" "3-4"
"179" "179_fs1" 24.9 "amont" -0.00269933662848501 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs1" 33.2 "amont" -0.00260896233258882 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs1" 41.5 "amont" 0.0237617435600494 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs1" 49.8 "amont" -0.0178092829343324 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs1" 58.1 "amont" -0.000274948707811954 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs1" 66.4 "amont" 0.00149833849547315 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs1" 74.7 "amont" -0.00149769858558284 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs1" 83 "amont" -0.00436688447461536 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs1" 91.3 "amont" 0.00311815254154976 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs1" 99.6 "amont" -0.00509023093151374 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs1" 107.9 "amont" 0.00268960196033382 "179.179_fs1" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs2" 24.9 "amont" 0.00594420546770277 "179.179_fs2" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs2" 33.2 "amont" 0.00705796522643384 "179.179_fs2" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs2" 41.5 "amont" 0.00216549083093533 "179.179_fs2" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs2" 49.8 "amont" -0.00486358317133811 "179.179_fs2" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs2" 58.1 "amont" 0.00879553778996159 "179.179_fs2" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs2" 66.4 "amont" -0.00621043461277459 "179.179_fs2" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs2" 74.7 "amont" -0.00600697679016436 "179.179_fs2" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs2" 83 "amont" 0.00128868217067412 "179.179_fs2" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs2" 91.3 "amont" 9.00544641943288e-06 "179.179_fs2" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs2" 99.6 "amont" -0.00201043771425757 "179.179_fs2" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs3" 24.9 "amont" 0.0075949291944192 "179.179_fs3" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs3" 33.2 "amont" 0.00800390815583 "179.179_fs3" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs3" 41.5 "amont" 0.00257614000328693 "179.179_fs3" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs3" 49.8 "amont" 9.97597392944655e-05 "179.179_fs3" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs3" 58.1 "amont" -0.00147714749121986 "179.179_fs3" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs3" 66.4 "amont" -0.00129455534148964 "179.179_fs3" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs3" 74.7 "amont" -0.00126731902946802 "179.179_fs3" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs3" 83 "amont" 0.00545242786908472 "179.179_fs3" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs3" 91.3 "amont" -0.00377980051887629 "179.179_fs3" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs3" 99.6 "amont" -0.00250488726133261 "179.179_fs3" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"179" "179_fs3" 107.9 "amont" 0.000515234027618381 "179.179_fs3" "Cauterets" "Cauterets.amont" 5.526 84.659 "18.3" "3-4"
"180" "180_fs1" 24.9 "amont" 0.00994878715933024 "180.180_fs1" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs1" 33.2 "amont" -0.00569851310005166 "180.180_fs1" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs1" 41.5 "amont" 0.00593035794534914 "180.180_fs1" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs1" 49.8 "amont" -0.000132512936750894 "180.180_fs1" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs1" 58.1 "amont" 0.00108447672328592 "180.180_fs1" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs1" 66.4 "amont" -0.00573807116189226 "180.180_fs1" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs1" 74.7 "amont" -0.00178275913904511 "180.180_fs1" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs1" 83 "amont" 0.00136091622649709 "180.180_fs1" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs1" 91.3 "amont" -0.000542065849842535 "180.180_fs1" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs1" 99.6 "amont" -0.00110091105174766 "180.180_fs1" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs1" 107.9 "amont" -0.000297786016522177 "180.180_fs1" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs2" 24.9 "amont" 0.00399208904679414 "180.180_fs2" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs2" 33.2 "amont" 0.0024303635904278 "180.180_fs2" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs2" 41.5 "amont" 0.00210428077634893 "180.180_fs2" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs2" 49.8 "amont" 0.00411740449836051 "180.180_fs2" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs2" 58.1 "amont" -0.00569362979532249 "180.180_fs2" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs2" 66.4 "amont" 0.0013926230739233 "180.180_fs2" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs2" 74.7 "amont" 0.00420924266777125 "180.180_fs2" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs2" 83 "amont" -0.000964364279791793 "180.180_fs2" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs2" 91.3 "amont" -0.00226459343538255 "180.180_fs2" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs2" 99.6 "amont" -0.00267464939014054 "180.180_fs2" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"180" "180_fs2" 107.9 "amont" 0.0031664236756602 "180.180_fs2" "Cauterets" "Cauterets.amont" 3.305 70.08 "18.3" "3-4"
"181" "181_fs1" 24.9 "aval" 0.00665504692546887 "181.181_fs1" "Cauterets" "Cauterets.aval" 2.262 69.277 "18.3" "3-4"
"181" "181_fs1" 33.2 "aval" -0.000642030638174245 "181.181_fs1" "Cauterets" "Cauterets.aval" 2.262 69.277 "18.3" "3-4"
"181" "181_fs1" 41.5 "aval" 0.000758398220077667 "181.181_fs1" "Cauterets" "Cauterets.aval" 2.262 69.277 "18.3" "3-4"
"181" "181_fs1" 49.8 "aval" 0.000202131060647609 "181.181_fs1" "Cauterets" "Cauterets.aval" 2.262 69.277 "18.3" "3-4"
"181" "181_fs1" 58.1 "aval" 0.000399398881019033 "181.181_fs1" "Cauterets" "Cauterets.aval" 2.262 69.277 "18.3" "3-4"
"181" "181_fs1" 66.4 "aval" 0.00546755875229874 "181.181_fs1" "Cauterets" "Cauterets.aval" 2.262 69.277 "18.3" "3-4"
"181" "181_fs1" 74.7 "aval" -0.00563005419684267 "181.181_fs1" "Cauterets" "Cauterets.aval" 2.262 69.277 "18.3" "3-4"
"181" "181_fs1" 83 "aval" 0.00378513089222773 "181.181_fs1" "Cauterets" "Cauterets.aval" 2.262 69.277 "18.3" "3-4"
"183" "183_fs1" 24.9 "amont" 0.0112469053572126 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs1" 33.2 "amont" -0.0053693112579599 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs1" 41.5 "amont" 0.0101523063006617 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs1" 49.8 "amont" 0.00266049722056679 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs1" 58.1 "amont" -0.0094884975867586 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs1" 66.4 "amont" 0.00750702228767596 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs1" 74.7 "amont" -0.00347393711117159 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs1" 83 "amont" -0.000134116551504132 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs1" 91.3 "amont" 0.00101424148356793 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs1" 99.6 "amont" -0.00518706825275266 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs1" 107.9 "amont" 0.00496494874737539 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs1" 116.2 "amont" -0.00211670200962893 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs1" 124.5 "amont" -0.00361272972594466 "183.183_fs1" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs2" 24.9 "amont" 0.00387561556804347 "183.183_fs2" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs2" 33.2 "amont" -0.00337772733166082 "183.183_fs2" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs2" 41.5 "amont" 0.00650355633016416 "183.183_fs2" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs2" 49.8 "amont" -0.00249610838944149 "183.183_fs2" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs2" 58.1 "amont" -0.00360953555466717 "183.183_fs2" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs2" 66.4 "amont" 0.000983287106659833 "183.183_fs2" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs2" 74.7 "amont" -0.000484829914677371 "183.183_fs2" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs2" 83 "amont" -0.000546453825302996 "183.183_fs2" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs2" 91.3 "amont" -0.00256425925931518 "183.183_fs2" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs2" 99.6 "amont" 0.00155077624409036 "183.183_fs2" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"183" "183_fs2" 107.9 "amont" -0.00219847519890311 "183.183_fs2" "Lees Athas" "Lees Athas.amont" 7.491 95.056 "18.4" "3-4"
"184" "184_fs1" 24.9 "amont" 0.00839567506974939 "184.184_fs1" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs1" 33.2 "amont" 0.00408691218576118 "184.184_fs1" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs1" 41.5 "amont" -0.00159012479417732 "184.184_fs1" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs1" 49.8 "amont" 0.00391547536216463 "184.184_fs1" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs1" 58.1 "amont" 0.00230025337634714 "184.184_fs1" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs1" 66.4 "amont" 0.00254322596746495 "184.184_fs1" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs1" 74.7 "amont" -0.00474811859064437 "184.184_fs1" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs1" 83 "amont" 0.00272960506778469 "184.184_fs1" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs1" 91.3 "amont" 0.00365604725568692 "184.184_fs1" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs1" 99.6 "amont" -0.00375886020113883 "184.184_fs1" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs1" 107.9 "amont" 0.000364518765934367 "184.184_fs1" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs2" 24.9 "amont" 0.01028452424598 "184.184_fs2" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs2" 33.2 "amont" -0.00263251425890477 "184.184_fs2" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
"184" "184_fs2" 41.5 "amont" 0.00544549694211813 "184.184_fs2" "Lees Athas" "Lees Athas.amont" 10.442 107.561 "18.4" "3-4"
